"10","Is Bush a good president?","Perhaps asked one too many times, but I'd like to hear your opinions.","No.\n\n1. He uses his religion to dictate policy.\n2. He lies to the american people, often not for their own good.\n3. He misleads the commanders and generals in the field to get his own agend passed.\n4. He lies and misleads the United Nations.\n5. He wiretapps innocent americans and expects to pass it off as anti-terrorism efforts.\n6. He has started a huge 'political and religious' war against terrorists, and neglects to cover losses in the united states such as hunger, drugs, poverty, guns and hate crimes.\n7. He is staunchly against gay and lesbian rights, which as they are americans should be affored the same rights and roles as everyone else.\n8. He flaunts his power, even though he doesn't have a clue on how to use it.  His IQ is one of the lowest of any president in history; he hasn't written any of his own speeches, let alone a book about his policy and life.  In general his intelligence leaves quite a bit to be desired.\n9. He doesn't seem to care about world policy; it is his way or the highway.\n10. He has put our boarders at risk, even from the canadians.\n11. He has severed ties to some of our oldest allies, simply because some of our allies think that he has gone to far in his push for world peace.\n12. He is constantly trying to push his world agenda onto other conountries, and forcing democracy into their countries without their consent.\n13. He doesn't feel that those who are not christian should have the same rights as those that are.\n14. He doesn't feel that POW's are entitled to any basic civil liberties.\n15. He doesn't aggree with the Geneva Convention, in fact he has wanted to rewrite it several times.\n16. He wants to actually remove us from our seat at the UN, which would be catastrophic to the agency as we hold a founding seat.\n17. He has invaded Iraq under false pretenses, and continously defends our rights there; whereas we should have no rights there as that is NOT our country or our protectorate, instead it is the soverign right of the iraqi people, not americans.\n18. He neglects his duty as president and spends more than 1/2 his normal time and term on vacation or away from the white house.\n19. He cuts funding to military bases, military outposts, military members and families; and then increases funding for anti terrorism funds with said cuts.\n20. He cuts funding for military housing for families in need.\n\nThose are the top 20 reason why i believe he is a bad president."
"9","is it ever to late to save your marriage even though you have a rocky past?","she says she can't see us together in the future because we have split up twice and no marriage that is meant to be should split up twice within 5 years that is saying that we are not meant to be","It sounds like she's not interested in working things out.  Or you haven't been listening to her needs and haven't changed your behavior and she might feel you'd be better off finding someone who likes what you like and allowing her to move on and be happy too.\n\nIt can be too late or it might not.  Only you can know for sure."
"8","who is tyson ritter from the band  all american rejects dating?","","night drive"
"4","Why did the Ku Klux Klan flourish in the 1920s?","Why did the Ku Klux Klan flourish in the 1920s","Ignorance.......pure and simple ignorance!\n\nbut really-\n\nThe Red scare was partly responsible for the revival of the Ku Klux Klan in the 1920s!"
"5","on my yahoo music it says it will not playback my music and I have no audio output?","","Contact yahoo help. Now lets vote."
"1","Destiny/Fate? or Self Determination?","I have my own beliefs that are a blend of both.  I believe that we are all supposed to accomplish certain things within our lives.  I also believe that the journey is not written in stone.  \n\nI was just curious about other perspectives on this subject.\n\nWhich are you more inclined to lean towards and why?","I always say : Destiney , most of the times , means exactly what we are ."
"5","what is trillian and what is the web address?","","Trillian is a fully featured, stand-alone, skinnable chat client that supports AIM, ICQ, MSN, Yahoo Messenger, and IRC. It provides capabilities not possible with original network clients, while supporting standard features such as audio chat, file transfers, group chats, chat rooms, buddy icons, multiple simultaneous connections to the same network, server-side contact importing, typing notification, direct connection (AIM), proxy support, encrypted messaging (AIM/ICQ), SMS support, and privacy settings."
"7","how much should  you tip a barber for a haircut?","","it depends on how well the barber cuts or shapes your hair."
"5","How much does MoviTV cost for Cingular wireless customers?","","For $10 a month plus the cost of downloading, customers can access 22 channels directly on their handsets; shows including ABC News, CNN, and NBC Mobile, FOX Sports, Discovery, TLC, C-SPAN, and more. \n\n-->The Good \n-The price of MobiTV is only $9.99 a month. \n\n-->The Bad \n-Users that didnt get the Unlimited Internet package for $19.99 will be charged lots for using MobiTV. \n-Not having the package could mean for every 5 minutes you watch it, it would equal 1 MB using up 1 of your 3 MBs, So watching 15 minutes of it would use Cingulars current $19.99 plan for 3 MB of internet. Unless you were lucky and bought it when it was unlimited for $19.99."
"7","I would like to know the name of the website to trace a parcel sent to the United States by post.?","","USPS.com if it has been a confirmed package, otherwise there is no way to trace something. You will need a number to enter from the person who sent package if they sent it confirmed. Good luck!!!"
